FL1.H	FL2.H	FL3.H	FL4.H
190.67752075200002	220.35900878900003	160.757141113	166
25.7263317108	193.64881897	239.142852783	200
0.0	0.0	37.2000007629	256
0.0	86.80809021	0.0	171
111.985206604	172.280685425	118.24285888700001	185
0.0	6.67754554749	0.0	310
696.1242675780001	113.518280029	714.77142334	186
60.5325431824	315.18014526400003	292.285705566	146
52.965976715100005	0.0	34.5428581238	128
0.0	0.0	0.0	313
15.1331357956	6.67754554749	0.0	119
0.0	280.45690918	0.0	32
0.0	0.0	0.0	76
72.6390533447	0.0	203.27142334	223
12.106509208699999	0.0	144.814285278	267
0.0	0.0	106.285713196	184
181.597625732	0.0	249.77142334	120
254.23667907700002	85.4725875854	29.2285709381	368
63.559169769300006	0.0	294.942871094	179
0.0	140.22845459	0.0	70
169.491119385	0.0	132.857147217	257
65.0724868774	0.0	11.9571428299	167
0.0	37.3942565918	15.942856788599999	217
0.0	0.0	0.0	174
0.0	324.528717041	199.285720825	213
45.399406433100005	220.35900878900003	139.5	225
561.439331055	486.125335693	604.5	423
0.0	24.0391635895	0.0	0
81.7189331055	157.59007263200002	200.61428833	137
0.0	146.906005859	0.0	271
0.0	17.361618042	147.471435547	302
0.0	172.280685425	176.699996948	142
6.05325460434	88.1436004639	0.0	266
0.0	0.0	0.0	207
33.2929000854	12.0195817947	30.5571422577	243
0.0	158.925582886	156.77142334	245
57.505916595500004	245.733688354	189.985717773	267
717.310668945	0.0	612.4714355469999	167
410.108001709	476.776763916	288.299987793	355
0.0	259.088775635	106.285713196	125
31.779584884600002	271.10836792	0.0	261
0.0	178.95822143599997	3.9857141971599996	286
0.0	273.779388428	38.5285720825	150
237.59024047900002	78.7950363159	0.0	187
0.0	149.577026367	334.799987793	227
272.396453857	349.90338134800004	306.899993896	278
59.0192298889	264.43081665	365.357147217	223
52.965976715100005	192.313308716	22.5857143402	219
307.20266723599997	303.16058349599996	96.9857177734	346
180.08432006799998	161.596603394	42.514286041300004	225
0.0	64.1044387817	0.0	116
706.717468262	451.402099609	761.27142334	430
90.79881286620001	204.33290100099998	172.714279175	227
1.5133136510799998	0.0	241.800003052	15
30.2662715912	64.1044387817	71.7428588867	230
146.791427612	190.977813721	151.457138062	271
0.0	245.733688354	0.0	148
0.0	122.866844177	0.0	216
345.035491943	526.190612793	338.785705566	532
43.8860931396	232.378585815	7.971428394319999	210
0.0	237.72062683099998	221.87142944299998	205
220.943786621	0.0	107.61428833	96
31.779584884600002	42.7362937927	0.0	216
245.156799316	243.062667847	204.60000610400002	217
163.437866211	40.065273284899995	742.6714477539999	0
65.0724868774	172.280685425	219.214279175	0
183.110946655	81.4660568237	333.471435547	219
494.853546143	419.349884033	204.60000610400002	233
773.303283691	64.1044387817	693.514282227	3
258.77664184599996	308.502624512	0.0	285
0.0	0.0	90.3428573608	153
352.602081299	284.463439941	221.87142944299998	145
113.49851989700001	26.7101821899	127.54285430899999	0
30.2662715912	767.917724609	603.171447754	664
460.04733276400003	303.16058349599996	300.257141113	276
537.2263183590001	299.154052734	314.871429443	265
746.0635986330001	0.0	661.628601074	135
0.0	256.417755127	0.0	184
7.5665678978	0.0	192.642852783	142
0.0	126.87336731	58.4571418762	197
0.0	60.0979118347	0.0	325
0.0	189.642303467	58.4571418762	241
0.0	0.0	87.6857147217	81
196.73077392599998	0.0	0.0	145
245.156799316	359.251953125	419.82858276400003	412
84.7455596924	41.4007835388	25.2428569794	168
75.6656799316	301.82507324200003	597.857116699	558
472.15383911099997	361.922973633	199.285720825	244
338.98223877	317.851165771	328.15713501	399
163.437866211	253.74673461900002	3.9857141971599996	7
116.52514648399999	0.0	116.914283752	172
0.0	108.17623901399999	70.4142837524	225
55.992603302	117.52480316200001	136.842849731	268
108.958580017	105.505218506	87.6857147217	230
63.559169769300006	0.0	302.914276123	292
0.0	64.1044387817	0.0	257
157.384613037	0.0	207.257141113	297
0.0	17.361618042	135.514282227	299
0.0	0.0	118.24285888700001	117
0.0	0.0	67.7571411133	269
257.26330566400003	483.454315186	361.371429443	481
84.7455596924	0.0	62.442855835	279
39.346153259299996	110.847259521	9.300000190730001	163
301.149414062	308.502624512	124.88571167	287
0.0	817.3316040039999	680.22857666	741
31.779584884600002	133.55091857899998	164.742858887	250
0.0	165.603134155	260.399993896	300
83.2322463989	212.345947266	158.100006104	305
473.667144775	426.027404785	382.628570557	314
148.304733276	132.215408325	189.985717773	341
0.0	186.971282959	0.0	177
267.856506348	324.528717041	21.2571430206	286
13.6198225021	42.7362937927	54.4714279175	257
183.110946655	232.378585815	197.957138062	275
157.384613037	0.0	112.928573608	249
181.597625732	838.699768066	665.614257812	730
124.09171295200001	148.241516113	45.1714286804	120
154.35798645	0.0	2.6571428775799997	125
24.213018417399997	138.892944336	94.32857513430001	285
60.5325431824	0.0	0.0	216
63.559169769300006	252.411224365	209.91429138200002	510
34.8062133789	216.35247802700002	131.528564453	220
87.7721862793	761.240234375	543.385742188	699
98.3653869629	96.15665435790001	131.528564453	0
34.8062133789	293.812011719	191.314285278	214
276.93640136700003	607.656677246	500.871429443	687
372.275146484	173.61618042	135.514282227	289
77.1789932251	50.7493476868	143.485717773	247
127.11833953899999	0.0	239.142852783	256
204.297332764	0.0	196.62857055700002	125
52.965976715100005	211.010437012	51.8142852783	0
0.0	240.391647339	567.299987793	380
0.0	185.635772705	0.0	225
39.346153259299996	0.0	0.0	0
148.304733276	160.26109314	286.971435547	0
3.02662730217	0.0	232.5	197
644.671569824	85.4725875854	826.3713989260001	259
204.297332764	735.8655395510001	712.114257812	649
0.0	237.72062683099998	0.0	85
199.757400513	61.4334220886	159.428573608	209
3.02662730217	0.0	54.4714279175	165
0.0	65.43994903560001	229.84284973099997	0
414.647918701	351.23889160199997	132.857147217	314
57.505916595500004	104.169715881	128.87142944299998	238
24.213018417399997	293.812011719	228.514282227	223
154.35798645	196.319839478	221.87142944299998	264
0.0	0.0	82.3714294434	186
313.25592041	243.062667847	178.028564453	449
0.0	121.53133392299999	41.1857147217	119
0.0	132.215408325	187.328567505	216
116.52514648399999	263.095306396	0.0	313
0.0	109.51174926799999	19.928571701	162
145.278106689	85.4725875854	81.0428543091	273
125.605026245	339.219329834	93.0	199
184.624267578	149.577026367	130.199996948	280
30.2662715912	141.563964844	10.6285715103	211
0.0	88.1436004639	127.54285430899999	210
323.849121094	327.199737549	189.985717773	245
275.423065186	392.639678955	106.285713196	271
0.0	197.65534973099997	0.0	172
157.384613037	543.552246094	564.642883301	526
0.0	265.76632690400004	73.0714263916	36
45.399406433100005	30.7167110443	0.0	254
0.0	0.0	13.2857141495	184
121.065086365	61.4334220886	289.628570557	211
18.159763336199997	220.35900878900003	0.0	0
59.0192298889	2.6710183620500003	13.2857141495	238
139.224853516	118.860313416	63.771427154499996	152
204.297332764	232.378585815	199.285720825	282
71.1257400513	244.39817810099998	252.428573608	51
163.437866211	33.3877296448	0.0	178
0.0	317.851165771	0.0	247
0.0	193.64881897	0.0	279
378.328399658	315.18014526400003	251.10000610400002	220
25.7263317108	110.847259521	179.357147217	176
0.0	88.1436004639	0.0	0
87.7721862793	0.0	112.928573608	146
42.3727798462	157.59007263200002	175.37142944299998	0
391.94821167	881.4360351560001	709.45715332	725
246.67012023900003	100.16318512	159.428573608	0
0.0	26.7101821899	0.0	58
174.031066895	0.0	34.5428581238	255
93.8254470825	149.577026367	89.0142822266	275
0.0	2.6710183620500003	65.0999984741	130
186.137573242	80.13054656979999	261.72857666	274
49.9393501282	0.0	0.0	210
0.0	37.3942565918	78.3857116699	272
6.05325460434	0.0	178.028564453	143
0.0	158.925582886	62.442855835	209
198.24407959	158.925582886	99.6428604126	0
134.684906006	0.0	158.100006104	250
40.8594665527	64.1044387817	284.314300537	203
242.130172729	197.65534973099997	94.32857513430001	162
155.87130737299998	0.0	236.485717773	188
105.93195343	164.267623901	309.557128906	277
124.09171295200001	172.280685425	156.77142334	175
0.0	0.0	0.0	258
1.5133136510799998	0.0	108.942855835	227
469.127227783	515.506530762	338.785705566	427
118.03845977799999	194.98432922400002	216.557144165	256
0.0	94.8211517334	0.0	81
184.624267578	814.6605834960001	666.942871094	791
98.3653869629	0.0	59.7857131958	133
116.52514648399999	265.76632690400004	3.9857141971599996	253
246.67012023900003	217.68798828099997	118.24285888700001	263
166.46449279799998	0.0	208.58570861799998	221
202.7840271	124.20234680200001	316.200012207	105
233.05029296900003	60.0979118347	136.842849731	431
835.3491210939999	0.0	558.0	77
151.331359863	161.596603394	263.057128906	508
0.0	30.7167110443	45.1714286804	231
167.977813721	0.0	277.67141723599997	233
758.17010498	249.740203857	682.885742188	0
0.0	85.4725875854	89.0142822266	205
0.0	37.3942565918	272.35714721700003	65
0.0	109.51174926799999	200.61428833	261
0.0	68.1109695435	83.6999969482	269
166.46449279799998	197.65534973099997	267.04284668	147
113.49851989700001	137.55743408200001	229.84284973099997	100
0.0	156.254562378	111.599998474	285
345.035491943	431.369445801	282.985717773	410
0.0	97.4921646118	0.0	294
0.0	166.938644409	10.6285715103	524
119.551773071	538.2102050780001	593.871398926	554
108.958580017	225.701049805	0.0	0
59.0192298889	150.91253662100002	0.0	145
329.902374268	504.82244873	310.88571167	398
152.844680786	168.274154663	0.0	239
0.0	52.0848579407	27.8999996185	177
0.0	207.003921509	0.0	191
18.159763336199997	205.668411255	244.457138062	306
717.310668945	108.17623901399999	773.22857666	75
240.616867065	49.4138374329	187.328567505	145
87.7721862793	0.0	74.4000015259	82
80.205619812	0.0	159.428573608	0
278.449707031	393.975189209	288.299987793	287
290.55621337900004	153.58355712899998	132.857147217	556
27.239645004299998	36.0587463379	134.185714722	342
0.0	74.7885131836	0.0	0
538.739624023	357.91644287099996	377.31430053699995	241
0.0	0.0	178.028564453	136
46.912723541300004	801.305480957	674.9143066409999	724
0.0	0.0	118.24285888700001	30
66.5858001709	76.1240234375	22.5857143402	119
187.650894165	180.29373168900003	168.72857666	0
0.0	126.87336731	132.857147217	0
52.965976715100005	180.29373168900003	143.485717773	287
228.510360718	8.01305484772	119.571426392	235
3.02662730217	0.0	0.0	196
52.965976715100005	149.577026367	166.071426392	0
334.442321777	365.929504395	370.67141723599997	339
0.0	160.26109314	98.3142852783	12
158.89793396	0.0	115.585716248	217
0.0	22.7036552429	164.742858887	136
0.0	100.16318512	63.771427154499996	39
0.0	0.0	132.857147217	121
0.0	0.0	0.0	211
759.683410645	97.4921646118	666.942871094	0
463.073974609	255.08224487299998	70.4142837524	581
0.0	0.0	225.857147217	63
0.0	106.84072876	372.0	159
149.818054199	5.342036724090001	240.471435547	128
0.0	830.686706543	742.6714477539999	693
0.0	21.368146896400003	151.457138062	185
226.997039795	357.91644287099996	142.157150269	354
189.164199829	69.446472168	122.228569031	49
105.93195343	0.0	244.457138062	221
0.0	261.759796143	111.599998474	107
0.0	0.0	0.0	296
83.2322463989	600.979125977	704.1428833010001	666
0.0	70.7819824219	112.928573608	176
354.11538696300005	279.121398926	212.571426392	273
0.0	259.088775635	0.0	194
226.997039795	0.0	224.528564453	245
81.7189331055	237.72062683099998	279.0	233
0.0	0.0	0.0	283
329.902374268	324.528717041	285.64285278299997	317
183.110946655	162.932113647	13.2857141495	0
0.0	18.6971282959	0.0	233
0.0	291.14099121099997	51.8142852783	189
373.78845214800003	216.35247802700002	151.457138062	162
84.7455596924	54.7558746338	128.87142944299998	290
0.0	20.0326366425	151.457138062	259
361.681945801	190.977813721	90.3428573608	0
0.0	42.7362937927	0.0	249
0.0	162.932113647	6.64285707474	113
0.0	209.674942017	140.828567505	337
0.0	217.68798828099997	13.2857141495	245
0.0	102.834205627	0.0	159
0.0	161.596603394	204.60000610400002	239
567.492614746	292.476501465	726.72857666	564
387.408294678	415.343353271	232.5	477
351.088745117	291.14099121099997	187.328567505	194
201.270706177	54.7558746338	0.0	271
68.09911346439999	0.0	174.042861938	295
16.6464500427	666.4190673830001	669.599975586	659
0.0	0.0	104.95714569100001	294
814.162719727	291.14099121099997	643.0285644530001	150
0.0	189.642303467	176.699996948	159
0.0	77.4595336914	182.014282227	0
0.0	72.1174926758	53.1428565979	92
133.171600342	144.234985352	176.699996948	151
708.2307739260001	0.0	767.914306641	126
0.0	0.0	1.3285714387899998	0
0.0	144.234985352	212.571426392	0
0.0	170.94517517100002	51.8142852783	134
127.11833953899999	22.7036552429	166.071426392	227
174.031066895	14.6906003952	83.6999969482	262
81.7189331055	166.938644409	82.3714294434	101
0.0	0.0	135.514282227	303
806.5961303710001	0.0	777.214294434	0
0.0	260.42428588900003	1.3285714387899998	99
776.32989502	73.4530029297	672.257141113	17
0.0	0.0	83.6999969482	123
139.224853516	0.0	166.071426392	155
49.9393501282	76.1240234375	241.800003052	0
74.1523666382	0.0	288.299987793	54
51.4526634216	86.80809021	23.9142856598	24
0.0	174.95169067400002	158.100006104	194
95.33876037600001	198.990859985	166.071426392	273
90.79881286620001	204.33290100099998	82.3714294434	74
0.0	25.3746738434	0.0	254
95.33876037600001	0.0	63.771427154499996	154
255.75	117.52480316200001	0.0	304
0.0	0.0	79.7142868042	262
0.0	117.52480316200001	104.95714569100001	240
127.11833953899999	251.075714111	209.91429138200002	260
0.0	20.0326366425	182.014282227	300
87.7721862793	215.016967773	132.857147217	260
311.74261474599996	323.193206787	152.785720825	245
0.0	85.4725875854	34.5428581238	312
727.9038696289999	0.0	823.714294434	8
37.8328399658	0.0	103.628570557	289
0.0	0.0	249.77142334	243
131.658279419	340.554840088	0.0	285
122.578399658	80.13054656979999	0.0	150
540.252929688	153.58355712899998	572.614257812	0
152.844680786	255.08224487299998	317.528564453	196
0.0	41.4007835388	90.3428573608	249
118.03845977799999	281.792419434	154.11428833	249
81.7189331055	181.62924194299998	0.0	0
