FL1.H	FL2.H	FL3.H	FL4.H
0.0	0.0	83.3101806641	0.0
456.721832275	515.704101562	333.240722656	470.15472412099996
724.210021973	0.0	662.805969238	231.533493042
677.257324219	0.0	606.44909668	50.795612335200005
576.237854004	107.905479431	616.250305176	0.0
0.0	113.510955811	63.7077827454	31.894918441799998
85.3685684204	177.97396850599998	116.389221191	0.0
295.944366455	462.452056885	323.43951416	408.72747802699996
41.261474609400004	130.327392578	0.0	339.031188965
0.0	0.0	0.0	272.878753662
4.26842832565	235.430130005	61.257484436000006	236.258666992
44.107093811000006	0.0	0.0	180.737869263
101.019470215	220.015075684	110.263473511	314.224029541
0.0	35.0342483521	8.57604789734	0.0
0.0	0.0	50.231136322	93.3221740723
15.6509037018	0.0	267.082641602	189.00692749
89.6369934082	0.0	129.865875244	191.369522095
0.0	0.0	42.880241394	356.750579834
5.69123792648	166.763015747	45.3305397034	327.218231201
4.26842832565	0.0	728.964050293	131.123550415
34.1474266052	0.0	142.117370605	292.960723877
115.24756622299999	0.0	0.0	282.329101562
42.6842842102	89.6876678467	129.865875244	373.28869628900003
497.983306885	288.682189941	377.346099854	185.463043213
0.0	0.0	182.547302246	121.673210144
32.7246170044	0.0	184.99760437	386.282897949
125.207229614	51.8506851196	0.0	60.2459602356
321.554931641	68.6671218872	263.407196045	163.018478394
0.0	126.12329101600001	123.74011993399999	0.0
34.1474266052	0.0	79.634727478	179.55657959
0.0	213.008224487	75.9592819214	284.69168090799997
0.0	60.2589035034	0.0	328.39953613299997
18.4965229034	163.960281372	131.091018677	353.206695557
0.0	601.187683105	453.30538940400004	745.3960571289999
0.0	70.0684967041	143.342514038	307.13626098599997
93.9054260254	95.29315185549999	159.269454956	56.7020797729
0.0	0.0	30.628742218000003	277.603912354
288.830322266	308.301361084	166.620361328	425.265594482
721.3643798830001	605.391784668	617.4754638669999	496.14318847699997
515.057006836	46.245204925500005	499.861083984	333.12472534200003
150.817810059	302.695892334	166.620361328	200.819854736
29.8789978027	85.48355865479999	210.725753784	245.708999634
78.2545166016	74.272605896	0.0	412.271362305
0.0	0.0	123.74011993399999	270.516174316
762.6258544919999	396.58767700199996	741.2155761719999	341.393768311
314.440887451	200.395889282	0.0	329.580841064
155.086227417	220.015075684	120.064674377	288.235565186
73.9860916138	44.8438339233	12.2514972687	300.048492432
85.3685684204	204.60000610400002	68.6083831787	426.446868896
241.877609253	348.941101074	55.1317367554	327.218231201
17.0737133026	172.36849975599998	205.825149536	226.808319092
290.253143311	339.131500244	382.24670410199997	317.767883301
202.03894043	91.08904266360001	13.4766464233	205.545028687
581.929077148	190.58630371099997	619.925720215	0.0
0.0	39.2383575439	127.41556549100001	129.942260742
0.0	7.006849288939999	0.0	343.756347656
17.0737133026	86.8849334717	73.5089797974	295.32333374
0.0	284.47808837900004	150.69342041	199.638565063
196.34770202599998	347.53973388699995	215.626342773	183.100463867
0.0	0.0	124.965270996	343.756347656
147.972183228	119.11643981899999	158.044311523	251.615478516
120.938804626	0.0	171.520965576	285.87298584
0.0	0.0	187.44790649400002	196.094680786
557.7413330080001	271.865753174	547.641906738	287.05426025400004
294.52154541	89.6876678467	47.7808380127	322.49307251
0.0	190.58630371099997	88.21077728270001	0.0
327.246185303	353.14520263699995	242.57963562	344.93765258800005
112.401947021	0.0	128.640716553	302.411071777
237.60917663599997	297.090423584	41.655090332	63.7898368835
0.0	608.194519043	654.2299194340001	727.676696777
169.314331055	123.320549011	46.5556869507	230.35218811
88.21418762209998	98.0958938599	12.2514972687	232.714782715
0.0	0.0	106.588020325	185.463043213
0.0	0.0	117.614372253	101.59122467
0.0	61.66027450560001	96.7868270874	111.041572571
44.107093811000006	75.6739730835	226.65269470200002	148.84295654299999
81.10013580319999	0.0	67.3832321167	146.480361938
258.951324463	355.94793701199995	252.380844116	277.603912354
150.817810059	170.96711731	18.3772449493	3.54387998581
113.82475280799999	183.579452515	110.263473511	349.66281127900004
156.509033203	100.898628235	47.7808380127	68.5150146484
75.4089050293	833.815063477	557.4431152340001	791.4664916989999
493.714874268	403.594512939	231.55329895	244.52770996099997
18.4965229034	168.164382935	0.0	0.0
166.468704224	0.0	173.971252441	309.498840332
115.24756622299999	0.0	128.640716553	316.586608887
0.0	0.0	19.6023960114	146.480361938
364.239227295	54.6534233093	88.21077728270001	253.978057861
637.418640137	82.68082427979999	541.5161743159999	15.3568124771
0.0	0.0	56.3568878174	313.042724609
25.610570907600003	0.0	47.7808380127	385.101623535
105.28790283200001	0.0	105.362876892	73.2401809692
0.0	173.76986694299998	0.0	363.83834838900003
0.0	140.136993408	145.792816162	269.334869385
163.623092651	197.593154907	236.45388793900003	265.790985107
93.9054260254	200.395889282	150.69342041	327.218231201
0.0	116.313697815	0.0	370.926086426
96.7510452271	427.41781616199995	589.29699707	712.3198852539999
0.0	0.0	46.5556869507	313.042724609
293.09875488299997	299.893157959	36.7544898987	401.63970947300004
115.24756622299999	0.0	101.687423706	385.101623535
180.696807861	189.184936523	52.681438446	132.304855347
325.82336425799997	326.51916503900003	251.155685425	370.926086426
202.03894043	0.0	0.0	490.236724854
408.34631347699997	438.62875366199995	120.064674377	448.891448975
52.64395141600001	0.0	149.468261719	231.533493042
678.680114746	0.0	697.110168457	296.50460815400004
36.9930458069	133.130142212	111.488624573	316.586608887
72.5632858276	7.006849288939999	0.0	224.445724487
106.710708618	252.24658203099997	25.728143692	314.224029541
0.0	319.512329102	173.971252441	217.357971191
136.58970642100002	0.0	19.6023960114	145.299072266
11.382475852999999	744.1273803710001	673.832336426	823.361450195
0.0	0.0	36.7544898987	83.8718261719
156.509033203	107.905479431	243.804794312	360.29446411099997
0.0	298.491790771	83.3101806641	404.00231933599997
0.0	0.0	2.4502995014200004	380.376434326
204.88456726099997	234.028762817	158.044311523	333.12472534200003
344.31988525400004	312.50549316400003	128.640716553	193.73210144
0.0	198.994522095	11.0263471603	46.070438385
81.10013580319999	109.306846619	143.342514038	268.153564453
180.696807861	84.08219146729999	139.667068481	237.439956665
46.9527130127	120.517807007	202.149703979	223.26443481400003
0.0	71.4698638916	28.1784439087	36.6200904846
0.0	0.0	11.0263471603	316.586608887
742.7065429689999	96.69451904299999	737.540100098	167.743652344
0.0	0.0	142.117370605	251.615478516
136.58970642100002	367.15890502900004	260.956878662	192.550811768
56.9123764038	189.184936523	26.953292846700002	185.463043213
0.0	0.0	135.991622925	16.5381069183
0.0	4.20410966873	222.977249146	82.6905288696
156.509033203	308.301361084	181.322158813	318.949188232
28.4561882019	60.2589035034	69.83353424069999	350.84411621099997
324.400543213	346.138366699	36.7544898987	63.7898368835
41.261474609400004	264.85891723599997	135.991622925	0.0
0.0	29.4287662506	3.67544913292	154.749420166
416.88317871099997	431.621917725	297.71136474599996	490.236724854
34.1474266052	7.006849288939999	34.3041915894	112.222862244
110.979141235	0.0	145.792816162	237.439956665
0.0	47.646575927700006	221.752090454	204.363739014
122.361610413	175.17123413099998	127.41556549100001	0.0
0.0	0.0	135.991622925	320.13049316400003
190.65646362299998	54.6534233093	0.0	446.52886962900004
231.917938232	358.75067138699995	219.301803589	493.780609131
88.21418762209998	2.8027396202099997	224.202392578	158.29330444299998
607.5396118159999	0.0	665.256286621	302.411071777
5.69123792648	0.0	209.500595093	270.516174316
616.076477051	0.0	606.44909668	48.433025360100004
655.9151611330001	36.4356155396	434.928131104	246.890304565
0.0	0.0	122.51496887200001	68.5150146484
391.272613525	874.4547729489999	692.209594727	1023.0
58.3351860046	0.0	167.845504761	266.97229003900003
145.126571655	0.0	245.02993774400002	609.547363281
0.0	109.306846619	56.3568878174	316.586608887
27.0333805084	60.2589035034	13.4766464233	244.52770996099997
0.0	0.0	0.0	282.329101562
2.84561896324	568.9561767580001	618.7006225590001	702.869506836
258.951324463	448.438354492	202.149703979	376.832550049
64.0264282227	12.612328529400001	55.1317367554	321.311767578
36.9930458069	183.579452515	145.792816162	270.516174316
163.623092651	198.994522095	18.3772449493	307.13626098599997
83.9457550049	0.0	0.0	268.153564453
193.502090454	207.40274047900002	211.950897217	374.46997070300006
11.382475852999999	242.43698120099998	50.231136322	380.376434326
0.0	113.510955811	105.362876892	277.603912354
0.0	238.232879639	0.0	310.68014526400003
411.191925049	618.004089355	356.51855468800005	623.722839355
0.0	262.056152344	0.0	313.042724609
101.019470215	1.4013698100999998	197.24909973099997	285.87298584
147.972183228	67.2657546997	132.316162109	290.598144531
102.44228363	313.906860352	156.819168091	133.48614502
264.642547607	695.079467773	566.019165039	913.139709473
32.7246170044	206.001373291	30.628742218000003	340.21246337900004
379.890136719	455.44519043	256.05627441400003	432.35336303699995
36.9930458069	116.313697815	151.918563843	140.573898315
71.1404724121	253.64794921900003	138.44190979	0.0
125.207229614	88.2863006592	20.827545166	137.030029297
145.126571655	292.88629150400004	18.3772449493	343.756347656
101.019470215	346.138366699	12.2514972687	210.270202637
173.582748413	231.226028442	90.6610794067	365.019622803
707.1362915039999	85.48355865479999	741.2155761719999	235.07736206099997
291.675933838	355.94793701199995	220.52694702099998	184.28175354
698.59942627	343.335601807	537.8406982419999	296.50460815400004
802.4645385739999	873.053405762	835.552124023	859.981506348
103.86508941700001	135.932876587	49.005989074700004	170.106231689
220.53546142599998	365.757537842	278.108978271	0.0
0.0	0.0	99.23712921139999	146.480361938
152.240615845	141.538360596	172.746109009	343.756347656
22.764951705900003	0.0	80.85987854	63.7898368835
113.82475280799999	689.473999023	693.434753418	746.5773925780001
660.18359375	218.613693237	709.361694336	359.11315918
0.0	60.2589035034	0.0	118.129333496
0.0	591.3780517580001	616.250305176	676.88104248
436.802490234	573.16027832	487.60958862300004	571.74597168
45.529903411899994	50.4493141174	89.43592834469999	263.428405762
0.0	632.0178222659999	563.568847656	717.045043945
22.764951705900003	0.0	0.0	204.363739014
8.53685665131	0.0	1.2251497507100002	209.088912964
132.321273804	79.8780822754	106.588020325	0.0
0.0	58.8575325012	0.0	94.5034637451
54.0667610168	46.245204925500005	164.17005920399998	151.205535889
0.0	0.0	138.44190979	225.62701416
0.0	0.0	68.6083831787	144.117782593
254.682891846	0.0	23.277843475300003	222.083145142
123.78442382799999	0.0	128.640716553	54.3394927979
206.307373047	35.0342483521	147.017959595	240.983840942
25.610570907600003	89.6876678467	79.634727478	276.422637939
223.38108825700002	702.086303711	543.966491699	820.998840332
216.267044067	49.0479469299	126.190422058	106.316398621
176.42837524400002	204.60000610400002	183.772460938	383.920318604
116.67037200899999	0.0	133.541320801	298.867218018
159.354660034	0.0	115.164070129	339.031188965
0.0	12.612328529400001	19.6023960114	205.545028687
0.0	678.263000488	653.0047607419999	647.3487548830001
682.948547363	410.601379395	660.3557128909999	235.07736206099997
18.4965229034	0.0	161.71975708	360.29446411099997
93.9054260254	0.0	154.368865967	204.363739014
81.10013580319999	196.19178772	121.28981781	314.224029541
93.9054260254	660.045227051	546.4167480469999	831.630493164
257.528503418	54.6534233093	142.117370605	311.861419678
660.18359375	0.0	677.5078125	272.878753662
0.0	162.558898926	0.0	252.796768188
85.3685684204	196.19178772	71.0586853027	308.317565918
0.0	36.4356155396	166.620361328	288.235565186
678.680114746	133.130142212	720.388000488	264.609710693
19.9193325043	196.19178772	182.547302246	369.74481201199995
206.307373047	117.715065002	128.640716553	285.87298584
126.63004303	127.52465820299999	178.87185668900003	158.29330444299998
340.051452637	835.216430664	646.87902832	800.9168701169999
288.830322266	431.621917725	297.71136474599996	333.12472534200003
12.805285453800002	215.810958862	340.59161377	381.557739258
630.30456543	269.063018799	590.522155762	296.50460815400004
0.0	187.78355407700002	11.0263471603	253.978057861
122.361610413	169.565750122	131.091018677	349.66281127900004
591.88873291	249.443832397	730.189208984	300.048492432
86.7913742065	260.654785156	153.143707275	313.042724609
200.61613464400003	172.36849975599998	234.003585815	161.837188721
51.221141815200006	173.76986694299998	112.713775635	207.907623291
129.475662231	47.646575927700006	98.01197814940001	213.81408691400003
130.898468018	316.709594727	230.328140259	232.714782715
186.388046265	332.124664307	80.85987854	373.28869628900003
86.7913742065	189.184936523	166.620361328	300.048492432
99.59666442870001	194.790405273	53.906585693400004	406.364898682
192.079269409	109.306846619	366.319763184	206.72633361799998
325.82336425799997	222.817810059	110.263473511	92.14087677
718.5187988280001	204.60000610400002	649.3293457030001	0.0
653.069519043	0.0	708.136535645	47.251731872600004
172.15994262700002	99.4972610474	192.348495483	0.0
0.0	0.0	165.395202637	274.060058594
118.093185425	200.395889282	0.0	314.224029541
0.0	128.926025391	175.196411133	111.041572571
216.267044067	0.0	263.407196045	290.598144531
0.0	203.198623657	194.798797607	184.28175354
42.6842842102	70.0684967041	0.0	153.56813049299998
162.200271606	22.4219169617	53.906585693400004	549.301391602
0.0	0.0	110.263473511	171.287521362
108.133522034	0.0	102.912574768	0.0
166.468704224	253.64794921900003	0.0	321.311767578
0.0	0.0	30.628742218000003	327.218231201
58.3351860046	133.130142212	648.104187012	0.0
49.7983322144	0.0	156.819168091	350.84411621099997
11.382475852999999	89.6876678467	1.2251497507100002	313.042724609
322.977752686	43.4424667358	134.766464233	289.41687011700003
64.0264282227	227.021911621	0.0	244.52770996099997
620.344909668	245.239730835	603.9987792969999	328.39953613299997
284.561889648	0.0	122.51496887200001	356.750579834
0.0	0.0	20.827545166	258.70324707
32.7246170044	0.0	37.9796409607	363.83834838900003
56.9123764038	0.0	101.687423706	253.978057861
709.9819335939999	84.08219146729999	688.534118652	0.0
12.805285453800002	43.4424667358	0.0	327.218231201
547.781616211	308.301361084	545.191589355	212.632797241
211.99861145	61.66027450560001	37.9796409607	378.01385498
129.475662231	133.130142212	66.1580810547	27.1697463989
14.228094100999998	15.415068626400002	162.944915771	362.657043457
468.104309082	376.968505859	284.23474121099997	304.773681641
290.253143311	287.28082275400004	0.0	311.861419678
352.85675048800005	402.19314575199996	0.0	365.019622803
623.1905517580001	308.301361084	664.03112793	217.357971191
156.509033203	241.035614014	102.912574768	311.861419678
0.0	0.0	50.231136322	275.24133300799997
0.0	0.0	39.2047920227	290.598144531
42.6842842102	206.001373291	196.02395629900002	341.393768311
579.0834350590001	595.582214355	545.191589355	349.66281127900004
71.1404724121	298.491790771	0.0	281.147796631
45.529903411899994	267.66165161099997	180.097000122	0.0
365.662017822	470.86026001	306.287414551	517.4064941409999
0.0	224.219177246	0.0	0.0
78.2545166016	0.0	6.12574863434	361.475738525
0.0	264.85891723599997	17.1520957947	402.82101440400004
199.193328857	68.6671218872	36.7544898987	298.867218018
688.6397705080001	238.232879639	716.7125854489999	360.29446411099997
46.9527130127	243.838363647	183.772460938	244.52770996099997
303.058410645	412.002746582	105.362876892	418.177825928
221.958282471	263.457519531	79.634727478	288.235565186
132.321273804	169.565750122	90.6610794067	0.0
0.0	149.946578979	203.374847412	368.56350708
0.0	210.20547485400002	0.0	10.631639480599999
0.0	302.695892334	33.0790405273	219.720550537
120.938804626	21.0205478668	0.0	172.46882629400002
36.9930458069	253.64794921900003	120.064674377	227.989608765
405.50070190400004	371.363006592	93.1113739014	304.773681641
301.63562011700003	406.397247314	100.462272644	347.300231934
0.0	0.0	137.216766357	608.366027832
308.749664307	382.573974609	173.971252441	327.218231201
133.744094849	61.66027450560001	186.222747803	57.8833732605
88.21418762209998	109.306846619	31.8538913727	40.1639709473
8.53685665131	166.763015747	205.825149536	302.411071777
167.89151001	110.708221436	0.0	0.0
88.21418762209998	692.276733398	621.150878906	770.20324707
51.221141815200006	505.89453125	563.568847656	570.56463623
17.0737133026	138.735610962	99.23712921139999	339.031188965
85.3685684204	93.89177703860001	134.766464233	172.46882629400002
227.649505615	140.136993408	0.0	0.0
611.8080444340001	0.0	553.76763916	0.0
577.660644531	140.136993408	619.925720215	179.55657959
0.0	0.0	219.301803589	0.0
138.01251220700001	507.29589843800005	501.086242676	537.488464355
128.052856445	135.932876587	60.0323371887	251.615478516
600.425598145	106.504112244	702.010803223	168.924942017
0.0	5.605479240419999	42.880241394	98.0473403931
55.489570617700004	0.0	0.0	227.989608765
156.509033203	0.0	189.89820861799998	275.24133300799997
110.979141235	0.0	0.0	53.1581993103
0.0	0.0	60.0323371887	150.024246216
