FL1.H	FL2.H	FL3.H	FL4.H
129.642852783	278.14285278299997	119.26802825899999	354.23925781199995
60.1071434021	14.1428575516	87.29927825930001	239.379852295
0.0	148.5	92.2175445557	182.486877441
157.928573608	18.8571434021	735.28125	260.84890747099996
0.0	116.678573608	185.664657593	0.0
12.9642858505	0.0	98.3653869629	86.9496307373
0.0	84.8571395874	167.221160889	274.803771973
0.0	82.5	8.60697078705	111.639038086
34.1785697937	90.75	73.7740402222	230.792236328
307.60714721700003	420.75	256.979553223	340.284362793
623.4642944340001	45.9642868042	545.927856445	243.673660278
0.0	0.0	68.8557662964	60.1133270264
562.1785888669999	0.0	704.542053223	317.741882324
142.607147217	594.0	677.491577148	656.952758789
122.571426392	255.75	125.41586303700001	309.15423584
111.964286804	7.07142877579	189.353363037	375.70828247099996
214.5	54.2142868042	199.189910889	308.080810547
462.0	299.35714721700003	576.667053223	356.386138916
0.0	0.0	0.0	171.752365112
280.5	0.0	83.6105804443	293.05245971700003
15.321428299	121.392860413	19.6730766296	119.153198242
128.464279175	226.285720825	191.8125	267.289611816
0.0	0.0	183.205535889	338.137451172
464.357147217	231.0	563.1418457030001	218.98425293
0.0	127.285713196	0.0	272.656860352
53.0357131958	133.178573608	84.8401412964	182.486877441
150.857147217	0.0	113.120193481	157.797485352
308.785705566	319.39285278299997	248.372589111	395.030426025
124.928573608	0.0	156.155044556	0.0
0.0	90.75	0.0	225.424972534
53.0357131958	213.321426392	0.0	334.91711425799997
583.392883301	57.75	604.947143555	0.0
287.57144165	299.35714721700003	33.1983184814	333.843658447
153.214279175	0.0	118.03845977799999	247.967468262
0.0	0.0	134.022842407	176.046173096
50.6785697937	43.6071434021	62.7079315186	324.18258667
4.71428585052	49.5	167.221160889	100.904510498
4.71428585052	0.0	29.509614944499997	153.50367736799998
288.75	207.428573608	165.991592407	349.94543457
10.607142448400001	179.142852783	238.53605651900003	373.56137085
93.1071395874	162.642852783	138.941101074	261.922363281
22.3928565979	0.0	56.5600967407	282.31793212900004
0.0	132.0	18.4435100555	84.8027267456
43.6071434021	152.035720825	0.0	93.3903427124
245.142852783	0.0	282.800476074	320.962219238
174.428573608	208.607147217	134.022842407	130.961181641
0.0	221.571426392	0.0	148.136413574
0.0	0.0	0.0	222.204620361
0.0	38.8928565979	138.941101074	134.181533813
555.107116699	144.964279175	704.542053223	141.69569397
57.75	80.1428604126	122.956733704	0.0
188.571426392	459.642852783	620.931518555	640.8510131840001
0.0	182.678573608	110.661056519	239.379852295
89.5714263916	220.392852783	206.56730651900003	217.910812378
61.2857131958	117.857139587	185.664657593	161.017837524
45.9642868042	162.642852783	212.71514892599998	0.0
0.0	215.678573608	131.563705444	206.102828979
78.9642868042	187.392852783	143.859375	128.81427002
56.5714302063	169.714279175	140.170669556	285.538299561
128.464279175	544.5	574.207946777	684.8625488280001
185.035720825	254.571426392	111.890625	334.91711425799997
7.07142877579	152.035720825	0.0	310.22769165
0.0	248.678573608	0.0	304.860443115
575.142883301	157.928573608	676.262023926	215.76390075700002
107.25	0.0	202.87860107400002	234.01258850099998
99.0	0.0	0.0	229.718780518
44.7857131958	24.75	220.09254455599998	433.674713135
0.0	618.75	693.475952148	718.139587402
152.035720825	288.75	145.088943481	329.549835205
598.7142944340001	0.0	613.554077148	324.18258667
0.0	14.1428575516	0.0	289.832122803
576.3214111330001	0.0	738.9699707030001	183.56033325200002
56.5714302063	0.0	145.088943481	293.05245971700003
0.0	162.642852783	29.509614944499997	298.41973877
102.535713196	546.857116699	740.1995239260001	734.2413330080001
0.0	74.25	29.509614944499997	269.436523438
119.035713196	218.035720825	147.548080444	283.391387939
47.1428565979	27.1071434021	0.0	319.888763428
232.178573608	67.1785736084	170.909851074	209.323196411
569.25	597.5357055659999	775.8569946289999	700.964294434
0.0	147.321426392	225.01081848099997	261.922363281
100.178573608	139.071426392	25.8209133148	290.90554809599996
96.6428604126	203.892852783	39.346153259299996	147.062957764
110.785713196	225.107147217	227.46995544400002	452.996856689
308.785705566	353.57144165	384.85455322300004	330.623291016
109.607139587	126.107139587	46.7235565186	312.374603271
539.7857055659999	149.678573608	682.409851074	19.32213974
100.178573608	21.2142848969	0.0	202.88247680700002
143.785720825	77.7857131958	95.90625	216.837356567
121.392860413	127.285713196	213.944717407	249.040924072
43.6071434021	0.0	12.2956733704	270.509979248
66.0	503.25	647.981994629	620.455383301
0.0	100.178573608	78.69230651859999	273.730316162
0.0	121.392860413	89.7584152222	203.955932617
0.0	188.571426392	27.0504798889	279.097595215
4.71428585052	0.0	201.649032593	90.1699905396
58.9285697937	482.035705566	650.441101074	694.523620605
120.214286804	63.6428565979	108.20191955600001	227.571884155
55.3928565979	0.0	13.525239944500001	30.0566635132
81.3214263916	107.25	63.9375	258.70199585
630.5357055659999	93.1071395874	625.849731445	208.24974060099998
63.6428565979	62.4642868042	0.0	235.086044312
81.3214263916	542.142883301	595.1105957030001	607.5739746090001
148.5	205.071426392	131.563705444	305.933898926
147.321426392	318.214294434	0.0	364.973754883
256.92855835	322.92855835	165.991592407	331.696746826
16.5	207.428573608	106.972358704	229.718780518
243.964279175	173.25	115.57933044399999	246.89401245099998
136.714279175	88.3928604126	238.53605651900003	266.216156006
0.0	200.357147217	0.0	230.792236328
76.6071395874	137.892852783	25.8209133148	194.29486084
142.607147217	129.642852783	199.189910889	291.979003906
215.678573608	221.571426392	98.3653869629	246.89401245099998
0.0	0.0	0.0	315.594970703
0.0	0.0	0.0	0.0
0.0	0.0	66.3966369629	283.391387939
550.392883301	747.214294434	571.7487792969999	781.473266602
0.0	7.07142877579	66.3966369629	3.2203567027999997
0.0	157.928573608	90.98798370360001	95.5372543335
0.0	143.785720825	0.0	0.0
49.5	175.607147217	168.450714111	359.60650634800004
156.75	152.035720825	205.337738037	254.408187866
62.4642868042	21.2142848969	120.49759674100001	250.114379883
122.571426392	42.4285697937	157.384613037	162.091293335
82.5	62.4642868042	0.0	193.221405029
50.6785697937	611.6785888669999	667.6550292969999	660.173156738
594.0	0.0	622.161071777	0.0
0.0	156.75	111.890625	257.62854003900003
88.3928604126	255.75	119.26802825899999	510.963287354
616.392883301	114.321426392	673.802856445	194.29486084
0.0	58.9285697937	36.8870201111	285.538299561
606.9642944340001	76.6071395874	693.475952148	0.0
148.5	0.0	150.007217407	238.306396484
23.571428299	0.0	86.0697097778	132.034622192
37.7142868042	0.0	73.7740402222	312.374603271
1.17857146263	535.0714111330001	654.129821777	633.336853027
638.7857055659999	69.5357131958	666.425476074	301.640075684
87.2142868042	0.0	183.205535889	300.566619873
0.0	0.0	141.400238037	0.0
68.3571395874	55.3928565979	0.0	105.198318481
4.71428585052	3.53571438789	111.890625	300.566619873
161.464279175	115.5	68.8557662964	165.311645508
38.8928565979	716.5714111330001	682.409851074	728.874084473
327.64285278299997	301.714294434	300.014434814	272.656860352
193.285720825	101.357139587	217.633407593	420.793273926
128.464279175	0.0	84.8401412964	171.752365112
74.25	175.607147217	24.5913467407	63.3336830139
0.0	627.0	608.635803223	684.8625488280001
522.107116699	0.0	714.3786010739999	165.311645508
0.0	143.785720825	253.290863037	326.329498291
63.6428565979	248.678573608	220.09254455599998	305.933898926
67.1785736084	0.0	45.493991851800004	242.600204468
0.0	155.571426392	19.6730766296	234.01258850099998
