FL1.H	FL2.H	FL3.H	FL4.H
293.798187256	0.0	203.562744141	248.894851685
340.117736816	252.861984253	191.89353942900001	0.0
288.504516602	0.0	194.48669433599997	316.39175415
0.0	0.0	59.642585754399995	254.16804504400002
438.050445557	431.277282715	322.847900391	434.51135253900003
0.0	44.924716949499995	106.319389343	204.60000610400002
0.0	0.0	0.0	252.058761597
418.19921875	273.398986816	239.866912842	237.293807983
0.0	0.0	23.338403701799997	262.605163574
305.70892334	223.340026855	98.5399246216	303.736083984
575.685668945	667.452941895	643.1026611330001	745.629882812
455.254852295	159.161849976	60.939163208000004	263.65979003900003
0.0	50.058971405	47.9733848572	254.16804504400002
305.70892334	132.20703125	176.334594727	323.774230957
0.0	0.0	0.0	304.790710449
263.35964965799997	249.011291504	138.733840942	230.96597290000003
280.56402587900004	183.549560547	105.02281189	276.315460205
363.939208984	224.623580933	578.273742676	298.462890625
359.96896362300004	207.93727111799998	261.908752441	227.802062988
0.0	154.027603149	49.2699623108	206.709274292
0.0	52.626098632799994	117.988594055	165.57835388200002
326.883575439	0.0	158.182510376	253.11340332
153.516174316	250.29486084	111.50570678700001	293.189697266
50.289779663100006	14.119196891800001	82.9809875488	230.96597290000003
218.363525391	264.4140625	88.1672973633	189.83505249
385.113830566	232.32496643099998	207.452468872	332.211334229
34.408798217800005	84.7151794434	25.931558609	340.648468018
0.0	216.92221069299998	24.6349811554	303.736083984
329.53039550799997	306.771636963	121.87832641600001	317.446380615
402.318237305	266.98117065400004	120.581748962	310.063903809
333.500640869	331.159362793	45.38022995	216.201034546
349.381622314	526.2609863280001	426.574157715	669.6958618159999
239.53816223099997	168.14680481	335.813690186	169.796905518
105.87322235100001	192.534500122	0.0	133.939178467
336.147491455	283.66751098599997	88.1672973633	189.83505249
21.1746444702	193.818069458	171.148284912	357.522674561
288.504516602	264.4140625	0.0	33.748455047600004
190.571792603	251.578414917	197.07984924299998	151.868041992
83.37516021729999	52.626098632799994	0.0	277.370117188
221.010345459	585.304870605	644.399230957	645.439147949
0.0	216.92221069299998	182.81748962400002	236.23918151900003
420.84606933599997	20.5370140076	573.087463379	53.7865982056
281.887451172	281.100372314	145.21673584	252.058761597
400.99481201199995	305.488067627	164.665405273	263.65979003900003
373.203094482	355.547058105	291.73004150400004	475.642272949
176.01423645	223.340026855	16.855512619000002	0.0
66.1707611084	11.5520706177	158.182510376	292.13504028299997
411.58215332	279.816802979	440.836486816	361.741241455
30.438550949099998	214.35508728	11.669201850899999	15.8195877075
300.415252686	255.429107666	206.15589904799998	143.430923462
0.0	219.48933410599997	0.0	301.626800537
391.73092651400003	252.861984253	136.140686035	170.851547241
420.84606933599997	216.92221069299998	177.63117981	208.81855773900003
44.9961204529	16.6863231659	108.91254425	245.730926514
353.351867676	155.311172485	137.437255859	236.23918151900003
39.702457428	98.83438110350001	95.9467697144	259.441223145
179.984481812	85.9987487793	169.851715088	0.0
0.0	225.90715026900003	0.0	95.9721679688
0.0	0.0	208.749053955	47.458763122600004
332.177246094	173.28105163599997	159.4790802	163.469070435
353.351867676	305.488067627	145.21673584	267.878356934
193.21862793	228.47427368200002	182.81748962400002	242.567016602
603.477355957	35.9397735596	552.342224121	1.05463922024
432.75680542	318.323699951	219.121673584	247.84020996099997
195.86546325700002	223.340026855	141.32699585	256.277313232
181.307891846	246.444168091	70.0152053833	331.15670776400003
31.7619667053	142.475540161	0.0	206.709274292
334.824066162	282.38394165	191.89353942900001	149.758758545
292.474761963	536.52947998	509.55514526400003	594.816467285
333.500640869	105.25219726600001	272.28137207	225.692779541
17.204399108900002	166.863235474	62.2357406616	257.331970215
0.0	106.53575897200001	0.0	0.0
166.750320435	297.786712646	31.1178703308	265.76907348599997
334.824066162	350.41281127900004	98.5399246216	376.506195068
362.615783691	286.234619141	3.88973379135	215.146392822
76.7580871582	0.0	105.02281189	290.025787354
361.29235839800003	335.01004028299997	392.86312866199995	207.763916016
375.849945068	211.787948608	324.144500732	145.540206909
332.177246094	360.681304932	325.441070557	269.987640381
338.794311523	50.058971405	68.7186279297	85.4257736206
74.11125183109999	501.87326049800004	343.593170166	622.237121582
307.03234863299997	418.441650391	331.923950195	528.374206543
0.0	0.0	0.0	112.846389771
361.29235839800003	365.815551758	120.581748962	387.05258178699995
272.623535156	223.340026855	189.30038452099998	292.13504028299997
146.899093628	0.0	0.0	169.796905518
311.002593994	269.548309326	66.1254730225	0.0
112.49029541	14.119196891800001	108.91254425	284.752563477
485.693389893	261.846923828	194.48669433599997	264.714447021
332.177246094	661.03515625	640.5095214840001	674.969055176
174.690811157	64.1781692505	107.61596679700001	187.72576904299999
0.0	0.0	86.8707199097	264.714447021
341.44113159200003	57.7603530884	181.5209198	199.326797485
46.319534301800005	0.0	72.6083679199	27.4206180573
93.96248626709999	460.79925537099996	623.653991699	560.0134277340001
154.839584351	130.923461914	233.384033203	237.293807983
0.0	60.327476501499994	38.8973388672	141.321655273
224.98059082	116.804267883	67.4220504761	329.047424316
367.90945434599996	252.861984253	0.0	259.441223145
182.63130188	46.2082824707	140.030410767	196.162887573
