FL1-H	FL2-H	FL3-H	FL4-H
54	175	38	50
161	0	147	54
236	0	299	28
143	215	216	111
90	90	0	149
188	90	0	159
51	190	53	0
0	0	205	94
63	106	93	69
113	149	0	139
115	0	83	169
163	0	0	53
170	0	212	75
90	1	205	128
0	129	28	134
123	0	324	67
144	187	0	166
0	0	0	193
116	0	119	88
182	0	139	74
101	0	156	116
173	0	248	0
78	62	176	86
0	166	194	175
239	47	135	159
75	163	0	193
161	106	0	77
92	128	67	126
152	181	145	184
0	99	198	129
115	0	204	140
179	104	115	124
24	0	359	0
65	161	223	87
0	89	109	158
207	4	70	48
115	106	246	0
60	14	61	172
98	120	0	148
262	0	0	46
0	34	384	17
165	0	416	0
69	159	148	116
0	190	0	130
28	133	24	85
79	3	218	193
178	118	175	74
99	132	0	109
222	0	323	43
85	0	238	71
0	0	97	149
69	32	370	77
131	127	122	148
130	67	66	73
32	0	188	62
153	0	200	103
8	243	0	149
143	144	0	128
110	99	22	85
190	0	176	138
39	69	21	140
93	52	137	98
79	83	0	159
148	0	164	66
0	99	169	115
54	156	59	138
0	0	0	143
83	116	131	145
82	0	631	19
52	30	287	85
166	80	215	76
164	133	213	194
214	80	217	92
25	0	178	152
89	13	146	221
96	184	0	168
118	0	429	0
233	0	463	0
0	0	464	0
195	12	429	35
108	84	340	184
3	85	452	96
104	125	362	137
0	145	6	159
130	127	145	159
68	0	480	110
121	0	376	1
0	130	59	16
315	42	256	0
12	50	408	32
125	207	0	190
59	70	5	216
45	169	0	162
131	224	0	90
154	0	0	118
157	46	40	221
70	0	72	209
0	64	265	24
134	68	146	36
78	75	231	106
91	0	411	0
86	73	201	178
195	0	43	65
0	77	250	46
0	287	1005	0
136	127	0	125
33	169	103	61
91	0	279	77
0	0	50	55
174	194	140	0
102	67	258	72
131	45	21	56
75	3	207	93
163	148	0	165
157	50	205	87
99	41	0	53
153	52	129	95
5	0	478	0
267	0	567	0
62	0	482	0
59	0	464	0
194	134	314	152
0	62	283	107
109	27	275	101
115	211	118	211
117	12	182	60
207	0	319	0
0	0	232	40
89	52	69	165
105	36	60	88
207	172	368	24
0	127	243	107
109	116	112	129
127	26	347	136
0	119	377	107
38	4	259	102
0	107	323	75
187	0	290	20
32	217	55	130
213	6	0	105
109	0	391	0
247	0	442	0
88	0	407	0
90	0	398	115
108	0	421	34
148	0	522	138
77	213	82	264
185	224	0	169
163	0	167	248
81	166	58	178
69	161	0	69
112	77	0	135
162	46	230	24
113	136	239	149
137	53	8	106
64	0	190	122
0	0	963	0
121	0	347	94
13	235	96	185
75	0	269	117
244	31	226	151
220	113	253	98
264	25	0	88
0	0	285	124
105	0	362	110
0	436	1005	0
0	0	383	90
143	219	0	86
156	73	0	132
42	86	202	90
155	54	84	107
90	157	76	145
138	137	225	95
0	0	1001	0
192	0	360	66
184	86	647	0
216	0	349	120
63	223	0	198
160	208	60	212
119	26	158	197
225	123	0	222
156	0	102	149
113	20	0	158
119	30	18	57
160	81	267	7
195	104	141	108
141	19	387	0
59	81	281	0
110	185	257	79
202	181	189	165
111	157	287	117
190	137	0	164
196	64	246	84
125	130	50	191
80	198	0	172
256	0	283	246
226	0	312	105
172	160	0	71
123	11	380	77
151	0	267	169
168	18	104	11
131	0	412	78
143	170	63	96
71	91	100	140
37	154	46	53
87	0	72	170
0	18	176	226
120	0	384	142
213	0	397	0
162	59	102	93
243	0	472	0
0	93	391	0
239	259	364	162
64	206	221	267
0	214	128	258
157	222	0	275
186	162	50	119
139	0	141	143
97	92	0	38
49	106	58	95
222	105	0	153
0	208	5	197
83	0	108	106
0	112	210	163
129	43	227	204
66	21	191	219
141	0	289	175
182	124	188	53
46	219	0	132
0	160	25	173
0	249	0	57
0	212	0	120
89	0	467	0
131	0	463	0
118	0	608	0
0	0	389	0
136	0	482	0
93	0	489	0
124	167	443	0
49	0	614	0
204	0	442	0
86	0	427	2
162	191	0	223
205	187	0	132
12	89	0	109
151	112	0	71
114	37	139	125
141	113	25	47
102	43	152	181
173	124	69	164
0	28	207	144
0	0	252	151
0	156	68	46
18	0	330	0
121	193	0	133
0	98	370	79
131	0	160	141
62	47	65	77
211	42	273	184
89	58	135	252
195	136	230	88
164	44	98	145
203	29	263	0
211	205	0	171
166	77	101	32
180	60	37	132
0	174	185	147
91	0	127	141
212	50	0	149
238	44	144	169
54	224	0	134
0	0	92	150
160	129	0	178
26	0	432	12
168	0	525	0
178	23	444	6
0	370	1002	0
108	0	447	0
76	157	686	270
166	179	0	237
175	285	0	240
79	234	0	122
32	196	549	133
111	237	0	114
209	261	0	50
0	139	0	195
240	134	0	36
109	180	0	48
136	0	0	41
116	0	0	155
0	57	224	102
53	166	239	150
255	3	374	159
125	114	162	116
116	94	198	94
100	166	113	92
236	0	224	82
197	0	293	51
17	117	323	61
43	0	272	189
109	0	379	35
0	88	282	93
0	231	0	110
8	146	39	78
248	17	183	133
156	80	170	99
56	0	476	0
75	0	483	0
197	0	523	0
173	0	464	219
119	38	433	242
99	0	351	146
134	38	394	118
150	184	331	196
0	0	747	104
0	202	318	221
185	600	673	96
216	193	0	207
140	101	0	86
151	0	136	93
51	126	171	158
152	164	203	56
34	139	80	232
206	27	521	753
186	144	0	97
21	230	0	153
238	196	0	191
186	126	0	111
179	96	19	184
89	46	371	257
216	0	462	0
33	77	81	155
178	142	0	137
53	174	282	199
218	71	221	188
42	51	222	38
25	233	0	228
92	49	233	32
197	219	0	208
170	0	0	119
0	100	2	213
101	0	279	79
132	0	471	14
0	212	330	168
113	156	270	275
206	234	7	279
130	205	96	165
0	163	283	109
0	0	483	0
146	103	413	228
88	190	201	186
169	195	0	257
66	312	0	285
0	161	0	210
175	75	357	185
9	162	108	162
238	282	0	157
89	39	0	119
83	212	0	164
143	0	567	207
179	16	0	210
0	188	0	205
69	197	0	155
158	230	0	50
132	84	0	78
209	0	0	151
84	0	301	248
228	0	308	186
157	196	0	156
80	138	267	80
